id,text,label,normalized_text,meta_doc_drugs,final_pred
ce82902b-a815-4426-9b98-b31be62c0dcd,"In rats, prophylactic lithium administration inhibits reserpine-induced dopamine depletion in the brain.",0,"In rats, prophylactic lithium administration inhibits reserpine-induced dopamine depletion in the brain.",this drug,0
7af9f25a-491f-489f-8b4b-2b970dd0ae3f,In the last years intravenous cyclosporine (CyA) has been reported to be rapidly effective and relatively safe in patients with severe corticosteroid-resistant UC.,0,In the last years intravenous cyclosporine (Angiogenesis Inhibitor) has been reported to be rapidly effective and relatively safe in patients with severe corticosteroid-resistant Ulcerative Colitis.,this drug,0
cdd1334a-8147-4b66-8338-095e882af30c,Serotonin syndrome.,0,Serotonin syndrome.,this drug,1
c7c2ade0-077c-42af-ad48-7fcace3759cb,"Furthermore, this case suggested that correct nonsurgical diagnosis of pelvic actinomycosis followed by prolonged antibiotic therapy might eliminate the need for extensive extirpative surgery and assist in maintaining future fertility.",0,"Furthermore, this case suggested that correct nonsurgical diagnosis of pelvic actinomycosis followed by prolonged antibiotic therapy might eliminate the need for extensive extirpative surgery and assist in maintaining future fertility.",this drug,0
165bfe5a-b0d0-4fc1-9350-95f49eef906a,The diagnosis of destructive thyroiditis was confirmed by anti-TSH receptor antibody (TSHRAb) negativity and the absence of radionuclide ((123)I or (99)Tc) uptake on thyroid scintiscans.,0,The diagnosis of destructive thyroiditis was confirmed by anti-thyroid-stimulating hormone receptor antibody (TSHRAb) negativity and the absence of radionuclide ((123)I or (99)Tc) uptake on thyroid scintiscans.,this drug,0
32956f2a-9f48-4449-850a-920e11680749,The patient has since returned to his routines of daily living and has reported no fatigue or other lingering adverse symptoms.,0,The patient has since returned to his routines of daily living and has reported no somnolence or other lingering adverse symptoms.,this drug,0
043cd0ec-c60d-436c-b377-310f1fef162b,"Used injudiciously, naloxone can lead to withdrawal syndrome, return of severe pain, and other adverse effects.",1,"Used injudiciously, naloxone can lead to withdrawal syndrome, return of severe pain, and other adverse effects.",this drug,1
3edf6ba9-c424-4041-b44d-6435c52b35c4,Systemic administration of corticosteroids was only transiently beneficial in reducing the increased airway resistance.,0,Systemic administration of corticosteroids was only transiently beneficial in reducing the increased airway resistance.,this drug,0
29941213-3ad1-416a-b2e0-d20b2ec25f60,The favourable influence of PCS on the depressive syndrome is considered to be largely linked to the anticholinergic effect of the drugs.,0,The favourable influence of PCS on the depressive syndrome is considered to be largely linked to the anticholinergic effect of the drugs.,this drug,0
957342cf-f742-43ad-ab8b-f01bc9716602,"These may include 1) symptoms or history of mood spectrum disorder, 2) history of psychosis, 3) female sex, 4) family history of psychiatric disorder.",0,"These may include 1) symptoms or history of mood spectrum disorder, 2) history of psychosis, 3) female sex, 4) family history of psychiatric disorder.",this drug,0
59afc1d0-b3a1-4ec3-9dee-d1bae64ddf95,CONCLUSIONS: This case report showed that the clinical appearance of Hashimoto's disease after IFN-alpha therapy for chronic C hepatitis in our patient was associated with a specific genetic predisposition (DR5) for this pathology.,1,CONCLUSIONS: This case report showed that the clinical appearance of Hashimoto's disease after interferon-alpha therapy for chronic hepatitis C in our patient was associated with a specific genetic predisposition (DR5) for this pathology.,this drug,1
e1241d2d-d4f3-472c-a15c-74e781682f1a,"As the disfiguring lesions had a marked adverse effect on her quality of life, a trial of IV Cidofovir was instituted.",0,"As the disfiguring lesions had a marked adverse effect on her quality of life, a trial of IV cidofovir was instituted.",this drug,0
cc122b5f-ce68-419b-b299-e00f1625f2de,"Based on the history and clinical features, a diagnosis of insulin-induced lipohypertrophy was made.",1,"Based on the history and clinical features, a diagnosis of insulin-induced lipohypertrophy was made.",this drug,1
422f948e-6a17-4f42-818a-a380b43e5ab8,"Until additional data are available, if intravenous acyclovir is administered concurrently with lithium, we recommend closely monitoring patients for signs of lithium toxicity and measuring serum lithium levels every second or third day.",1,"Until additional data are available, if intravenous acyclovir is administered concurrently with lithium, we recommend closely monitoring patients for signs of lithium toxicity and measuring serum lithium levels every second or third day.",this drug,0
80572f39-b0b4-4a91-a667-a831684b7b69,Bevacizumab is a recently developed monoclonal antibody against vascular endothelial growth factor receptor used to inhibit angiogenesis.,0,Bevacizumab is a recently developed monoclonal antibody against vascular endothelial growth factor receptor used to inhibit angiogenesis.,this drug,0
5550827a-9dd9-48c5-bb66-feb03eb18708,"The second was a 36-year-old male who developed mental status changes, ataxia and dysarthria following treatment for lymphoma.",0,"The second was a 36-year-old male who developed altered mental state, incoordination and speech difficulty following treatment for lymphoma.",this drug,1
c1b06f10-7218-4f75-864e-59b4964d06c4,"The withdrawal of MMI and early treatment with 5 microg/kg per day recombinant human granulocyte colony-stimulating factor (G-CSF) for 9 days, allowed a favorable recovery of peripheral blood cell count.",0,"The withdrawal of myeloid maturation inhibitor and early treatment with 5 micrograms per kilogram per day recombinant human granulocyte-colony stimulating factor (G-CSF) for 9 days, allowed a favorable recovery of peripheral blood cell count.",this drug,0
06eb3230-23f6-48d1-ad2b-4b7070b1105b,"Most cases are treated relatively easily, but recurrences are frequent and the infection often spreads to other parts of the oral mucosa.",0,"Most cases are treated relatively easily, but recurrences are frequent and the infection often spreads to other parts of the oral mucosa.",this drug,0
eafbe113-8fd6-428e-9931-a1f35266f2d4,The present report describes giant atrial thrombi that were treated with thrombolysis in a community hospital.,0,The present report describes giant atrial thrombi that were treated with thrombolysis in a community hospital.,this drug,0
0bbc1f26-ebb9-4b76-b38a-4c6a0527d13a,Sciatic nerve compression very rarely occurs bilaterally.,0,Sciatic nerve compression very rarely occurs bilaterally.,this drug,0
cb8f0109-fded-4731-9d32-fddbf89ed7c2,"Despite anti-tuberculous treatment, she died on day 85.",0,"Despite antituberculous treatment, she died on day 85.",this drug,0
11109720-bfef-424d-b83d-0971b87e5e8f,"Quinine and its isomer quinidine are well-known causes of iatrogenic hypoglycaemia, due to excessive insulin secretion.",1,"Quinine and its isomer quinidine are well-known causes of iatrogenic hypoglycaemia, due to excessive insulin secretion.",this drug,1
b6f1fa4f-d937-4e1e-ac78-81ca79957a2c,"The case history and toxicological findings of an infant fatality involving pseudoephedrine, brompheniramine, and dextromethorphan are presented.",1,"The case history and toxicological findings of an infant fatality involving pseudoephedrine, brompheniramine, and dextromethorphan are presented.",this drug,0
61a9911d-dae7-4207-a0bc-52a3cd602a2f,"After three months, 17 (74%) out of 23 eyes showed a significant low endothelial cell count compared to the normal fellow eye ( P 0.001).",0,"After three months, 17 (74%) out of 23 eyes showed a significant low endothelial cell count compared to the normal fellow eye (P < 0.001).",this drug,0
f444b750-303a-4773-8a77-cf99b64074a1,Two patients who developed decreased visual acuity after several months of ethambutol treatment for Mycobacterium avium-intracellulare infection had bitemporal visual field defects that suggested optic chiasm damage.,1,Two patients who developed decreased visual acuity after several months of ethambutol treatment for Mycobacterium avium-intracellulare infection had bitemporal visual field defects that suggested optic chiasm damage.,this drug,1
dfdf6e09-365e-456b-916e-496c921c8958,These nail changes gradually disappeared when the dose of clofazimine was reduced.,1,These nail changes gradually disappeared when the dose of clofazimine was reduced.,this drug,1
db90188c-41e2-489a-9707-22e6fee96a25,None of the patients has clinical or radiologic findings suggestive of central pontine myelinolysis or akinetic mutism.,0,None of the patients has clinical or radiologic findings suggestive of central pontine myelinolysis or akinetic mutism.,this drug,0
9828b00b-81ec-4318-87c0-80f530d4427d,Symptoms and laboratory findings improved after zafirlukast was removed.,0,Symptoms and laboratory findings improved after zafirlukast was removed.,this drug,0
96aa81c9-978b-47c3-bca4-774552df987a,"BACKGROUND: Gemcitabine has mild renal toxicity, but cases of gemcitabine-associated hemolytic-uremic syndrome (HUS) have been reported.",1,"Gemcitabine has mild nephrotoxicity, but cases of gemcitabine-associated haemolytic-uraemic syndrome (HUS) have been reported.",this drug,1
5283658d-37e7-4b2e-aca0-25a0b40278d4,Myoclonus is a well-known side effect of anticonvulsant drugs.,0,Myoclonus is a well-known side effect of anticonvulsant drugs.,this drug,0
14fa499a-7897-4627-bd2c-483a4a38b88b,Effect of beta-blockade on symptomatic dexamethasone-induced hypertrophic obstructive cardiomyopathy in premature infants: three case reports and literature review.,1,Effect of beta-blockade on symptomatic dexamethasone-induced hypertrophic obstructive cardiomyopathy in premature infants: three case reports and literature review.,this drug,0
695a2d74-31d5-448f-a9cb-87995c3d82e8,METHODS: The investigation included inhalation challenge with the suspected compound combined with monitoring of lung function tests and post-challenge bronchoalveolar lavage.,0,METHODS: The investigation included inhalation challenge with the suspected compound combined with monitoring of pulmonary function tests and post-challenge bronchoalveolar lavage.,this drug,0
ffb8104a-ca02-4224-bdc3-a3b345fdf877,"Here, we report an 11-year-old girl with bilateral florid verrucous lesions on her hands, feet and chin, which were refractory to a number of standard treatments including cryotherapy, cantharidin preparations, topical salicylic acid, surgical debulking techniques, oral Cimetidine, and topical and intralesional Cidofovir.",0,"Here an 11-year-old girl with bilateral florid verrucous lesions on her hands, feet and chin, which were refractory to a number of standard treatments including cryotherapy, cantharidin preparations, topical salicylic acid, surgical debulking techniques, oral Cimetidine, and topical and intralesional Cidofovir.",this drug,0
0ef035cc-fb5e-4a44-ab5c-fd5dd14f1ee8,"In this report, two newborns with congenital heart anomalies demonstrated the harlequin color change, one whose skin findings showed a course related to the dose of systemic prostaglandin E1, suggesting a possible association.",1,"In this report, two newborns with congenital heart anomalies demonstrated the harlequin color change, one whose skin findings showed a course related to the dose of systemic prostaglandin E1, suggesting a possible association.",this drug,1
